Refactoring Type,Source File,Model,Split,Pos Train,Neg Train,Accuracy,TN,TP,FN,FP,Model Params,Approach,Type Split,Type File
Move Method,count_PBS_all,LogisticRegression,0.3,7,14,0.4208860759493671,84,0,100,16,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,PBS,all
Move Method,count_PBS_all,RandomForest,0.4,6,12,0.671875,84,50,50,16,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",count,PBS,all
Move Method,count_PBS_all,SVM,0.4,6,12,0.646875,54,75,25,46,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,PBS,all
Move Method,count_PBS_all,LogisticRegression,0.4,6,12,0.415625,83,0,100,17,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,PBS,all
Move Method,count_PBS_all,RandomForest,0.5,5,10,0.41358024691358025,83,0,100,17,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,PBS,all
Move Method,count_PBS_all,SVM,0.5,5,10,0.4876543209876543,98,0,100,2,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'poly'}""]",count,PBS,all
Move Method,count_PBS_all,LogisticRegression,0.5,5,10,0.3888888888888889,78,0,100,22,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,PBS,all
Extract Superclass,count_PBS_all,RandomForest,0.2,6,12,0.35185185185185186,70,0,100,30,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 300}""]",count,PBS,all
Extract Superclass,count_PBS_all,SVM,0.2,6,12,0.39197530864197533,78,0,100,22,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'poly'}""]",count,PBS,all
Extract Superclass,count_PBS_all,LogisticRegression,0.2,6,12,0.3765432098765432,75,0,100,25,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,PBS,all
Extract Superclass,count_PBS_all,RandomForest,0.3,5,10,0.38109756097560976,76,0,100,24,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,PBS,all
Extract Superclass,count_PBS_all,SVM,0.3,5,10,0.3932926829268293,79,0,100,21,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",count,PBS,all
Extract Superclass,count_PBS_all,LogisticRegression,0.3,5,10,0.39634146341463417,79,0,100,21,"[""{'C': 10, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,PBS,all
Extract Superclass,count_PBS_all,RandomForest,0.4,4,8,0.5105421686746988,77,25,75,23,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,PBS,all
Extract Superclass,count_PBS_all,SVM,0.4,4,8,0.5195783132530121,79,25,75,21,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",count,PBS,all
Extract Superclass,count_PBS_all,LogisticRegression,0.4,4,8,0.5225903614457832,80,25,75,20,"[""{'C': 10, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,PBS,all
Extract Superclass,count_PBS_all,RandomForest,0.5,4,8,0.5105421686746988,77,25,75,23,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,PBS,all
Extract Superclass,count_PBS_all,SVM,0.5,4,8,0.5195783132530121,79,25,75,21,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",count,PBS,all
Extract Superclass,count_PBS_all,LogisticRegression,0.5,4,8,0.5225903614457832,80,25,75,20,"[""{'C': 10, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,PBS,all
Inline Method,count_normal_single,RandomForest,0.2,11,117,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",count,normal,single
Inline Method,count_normal_single,SVM,0.2,11,117,0.4482758620689655,90,0,100,10,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Inline Method,count_normal_single,LogisticRegression,0.2,11,117,0.4482758620689655,90,0,100,10,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Inline Method,count_normal_single,RandomForest,0.3,10,102,0.5,100,0,100,0,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",count,normal,single
Inline Method,count_normal_single,SVM,0.3,10,102,0.5795454545454546,91,25,75,9,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Inline Method,count_normal_single,LogisticRegression,0.3,10,102,0.4659090909090909,93,0,100,7,"[""{'C': 0.1, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Inline Method,count_normal_single,RandomForest,0.4,8,88,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,normal,single
Inline Method,count_normal_single,SVM,0.4,8,88,0.4482758620689655,90,0,100,10,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",count,normal,single
Inline Method,count_normal_single,LogisticRegression,0.4,8,88,0.5574712643678161,95,17,83,5,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Inline Method,count_normal_single,RandomForest,0.5,7,73,0.5645792563600782,99,14,86,1,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,single
Inline Method,count_normal_single,SVM,0.5,7,73,0.8874755381604696,92,86,14,8,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Inline Method,count_normal_single,LogisticRegression,0.5,7,73,0.550880626223092,96,14,86,4,"[""{'C': 0.1, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Extract Method,count_normal_single,RandomForest,0.2,78,50,0.8083333333333333,67,95,5,33,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",count,normal,single
Extract Method,count_normal_single,SVM,0.2,78,50,0.6,50,70,30,50,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Extract Method,count_normal_single,LogisticRegression,0.2,78,50,0.6,25,95,5,75,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Extract Method,count_normal_single,RandomForest,0.3,69,43,0.6678765880217785,47,86,14,53,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",count,normal,single
Extract Method,count_normal_single,SVM,0.3,69,43,0.721415607985481,68,76,24,32,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Extract Method,count_normal_single,LogisticRegression,0.3,69,43,0.5707803992740472,21,93,7,79,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Extract Method,count_normal_single,RandomForest,0.4,59,37,0.6830769230769231,52,85,15,48,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,normal,single
Extract Method,count_normal_single,SVM,0.4,59,37,0.6502564102564102,48,82,18,52,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Extract Method,count_normal_single,LogisticRegression,0.4,59,37,0.5102564102564102,20,82,18,80,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Extract Method,count_normal_single,RandomForest,0.5,49,31,0.599078341013825,48,71,29,52,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,normal,single
Extract Method,count_normal_single,SVM,0.5,49,31,0.5157998683344306,42,61,39,58,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",count,normal,single
Extract Method,count_normal_single,LogisticRegression,0.5,49,31,0.510862409479921,23,80,20,77,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Move Class,count_normal_single,RandomForest,0.2,14,114,0.4642857142857143,93,0,100,7,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",count,normal,single
Move Class,count_normal_single,SVM,0.2,14,114,0.5,100,0,100,0,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",count,normal,single
Move Class,count_normal_single,LogisticRegression,0.2,14,114,0.6071428571428572,96,25,75,4,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Move Class,count_normal_single,RandomForest,0.3,13,99,0.45348837209302323,91,0,100,9,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,normal,single
Move Class,count_normal_single,SVM,0.3,13,99,0.5720930232558139,74,40,60,26,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Move Class,count_normal_single,LogisticRegression,0.3,13,99,0.5651162790697675,93,20,80,7,"[""{'C': 0.1, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Move Class,count_normal_single,RandomForest,0.4,11,85,0.5451127819548872,95,14,86,5,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,single
Move Class,count_normal_single,SVM,0.4,11,85,0.5538847117794486,96,14,86,4,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",count,normal,single
Move Class,count_normal_single,LogisticRegression,0.4,11,85,0.5451127819548872,95,14,86,5,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Move Class,count_normal_single,RandomForest,0.5,9,71,0.5899843505477308,96,22,78,4,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 50}""]",count,normal,single
Move Class,count_normal_single,SVM,0.5,9,71,0.5344287949921752,96,11,89,4,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",count,normal,single
Move Class,count_normal_single,LogisticRegression,0.5,9,71,0.5414710485133021,97,11,89,3,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Move Attribute,count_normal_single,RandomForest,0.2,6,122,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",count,normal,single
Move Attribute,count_normal_single,SVM,0.2,6,122,0.43548387096774194,87,0,100,13,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Move Attribute,count_normal_single,LogisticRegression,0.2,6,122,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Move Attribute,count_normal_single,RandomForest,0.3,5,107,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",count,normal,single
Move Attribute,count_normal_single,SVM,0.3,5,107,0.44565217391304346,89,0,100,11,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Move Attribute,count_normal_single,LogisticRegression,0.3,5,107,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Move Attribute,count_normal_single,RandomForest,0.4,4,92,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 50}""]",count,normal,single
Move Attribute,count_normal_single,SVM,0.4,4,92,0.6174863387978142,90,33,67,10,"[""{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}""]",count,normal,single
Move Attribute,count_normal_single,LogisticRegression,0.4,4,92,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Move Attribute,count_normal_single,RandomForest,0.5,3,77,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 50}""]",count,normal,single
Move Attribute,count_normal_single,SVM,0.5,3,77,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}""]",count,normal,single
Move Attribute,count_normal_single,LogisticRegression,0.5,3,77,0.5,100,0,100,0,"[""{'C': 10, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",count,normal,single
Inline Method,count_normal_all,RandomForest,0.2,13,132,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,normal,all
Inline Method,count_normal_all,SVM,0.2,13,132,0.4852941176470588,97,0,100,3,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Inline Method,count_normal_all,LogisticRegression,0.2,13,132,0.6519607843137255,97,33,67,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Inline Method,count_normal_all,RandomForest,0.3,11,116,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,normal,all
Inline Method,count_normal_all,SVM,0.3,11,116,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,normal,all
Inline Method,count_normal_all,LogisticRegression,0.3,11,116,0.57,94,20,80,6,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Inline Method,count_normal_all,RandomForest,0.4,10,99,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Inline Method,count_normal_all,SVM,0.4,10,99,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,normal,all
Inline Method,count_normal_all,LogisticRegression,0.4,10,99,0.5609452736318408,96,17,83,4,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Inline Method,count_normal_all,RandomForest,0.5,8,83,0.5625,100,12,88,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,normal,all
Inline Method,count_normal_all,SVM,0.5,8,83,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,normal,all
Inline Method,count_normal_all,LogisticRegression,0.5,8,83,0.5384036144578312,95,12,88,5,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Extract Method,count_normal_all,RandomForest,0.2,85,60,0.7439393939393939,53,95,5,47,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,normal,all
Extract Method,count_normal_all,SVM,0.2,85,60,0.543939393939394,13,95,5,87,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Extract Method,count_normal_all,LogisticRegression,0.2,85,60,0.5545454545454546,20,91,9,80,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Extract Method,count_normal_all,RandomForest,0.3,75,52,0.6983695652173914,52,88,12,48,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,normal,all
Extract Method,count_normal_all,SVM,0.3,75,52,0.5278532608695652,9,97,3,91,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Extract Method,count_normal_all,LogisticRegression,0.3,75,52,0.5339673913043478,13,94,6,87,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Extract Method,count_normal_all,RandomForest,0.4,64,45,0.5968992248062015,33,86,14,67,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Extract Method,count_normal_all,SVM,0.4,64,45,0.5,0,100,0,100,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,normal,all
Extract Method,count_normal_all,LogisticRegression,0.4,64,45,0.5352713178294574,23,84,16,77,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Extract Method,count_normal_all,RandomForest,0.5,53,38,0.6143643643643644,43,80,20,57,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Extract Method,count_normal_all,SVM,0.5,53,38,0.549049049049049,14,96,4,86,"[""{'C': 10, 'kernel': 'rbf'}""]",count,normal,all
Extract Method,count_normal_all,LogisticRegression,0.5,53,38,0.5155155155155156,22,81,19,78,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Move Class,count_normal_all,RandomForest,0.2,22,123,0.453125,91,0,100,9,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Move Class,count_normal_all,SVM,0.2,22,123,0.584375,97,20,80,3,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Move Class,count_normal_all,LogisticRegression,0.2,22,123,0.584375,97,20,80,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Move Class,count_normal_all,RandomForest,0.3,19,108,0.4787234042553192,96,0,100,4,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,normal,all
Move Class,count_normal_all,SVM,0.3,19,108,0.5518617021276595,98,12,88,2,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Move Class,count_normal_all,LogisticRegression,0.3,19,108,0.6143617021276595,98,25,75,2,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Move Class,count_normal_all,RandomForest,0.4,16,93,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Move Class,count_normal_all,SVM,0.4,16,93,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,normal,all
Move Class,count_normal_all,LogisticRegression,0.4,16,93,0.6121700879765396,95,27,73,5,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Move Class,count_normal_all,RandomForest,0.5,13,78,0.5292207792207793,99,7,93,1,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Move Class,count_normal_all,SVM,0.5,13,78,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,normal,all
Move Class,count_normal_all,LogisticRegression,0.5,13,78,0.6298701298701299,97,29,71,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Rename Package,count_normal_all,RandomForest,0.2,6,139,1.0,100,100,0,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Rename Package,count_normal_all,SVM,0.2,6,139,0.9861111111111112,97,100,0,3,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Rename Package,count_normal_all,LogisticRegression,0.2,6,139,1.0,100,100,0,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Rename Package,count_normal_all,RandomForest,0.3,5,122,0.75,100,50,50,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Rename Package,count_normal_all,SVM,0.3,5,122,0.75,100,50,50,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Rename Package,count_normal_all,LogisticRegression,0.3,5,122,0.75,100,50,50,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Rename Package,count_normal_all,RandomForest,0.4,4,105,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Rename Package,count_normal_all,SVM,0.4,4,105,0.4857142857142857,97,0,100,3,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Rename Package,count_normal_all,LogisticRegression,0.4,4,105,0.6595238095238095,99,33,67,1,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Rename Package,count_normal_all,RandomForest,0.5,3,88,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Rename Package,count_normal_all,SVM,0.5,3,88,0.75,100,50,50,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Rename Package,count_normal_all,LogisticRegression,0.5,3,88,0.7442528735632183,99,50,50,1,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Pull Up Method,count_normal_all,RandomForest,0.2,6,139,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,normal,all
Pull Up Method,count_normal_all,SVM,0.2,6,139,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Pull Up Method,count_normal_all,LogisticRegression,0.2,6,139,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Pull Up Method,count_normal_all,RandomForest,0.3,6,121,0.49056603773584906,98,0,100,2,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
Pull Up Method,count_normal_all,SVM,0.3,6,121,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,normal,all
Pull Up Method,count_normal_all,LogisticRegression,0.3,6,121,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,normal,all
Pull Up Method,count_normal_all,RandomForest,0.4,5,104,0.4928571428571429,99,0,100,1,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,normal,all
